Country,Year,GDP_per_capita
SampleCountry,1962,7956.0068690332
SampleCountry,1961,1996
SampleCountry,1962,8153.27780423116
SampleCountry,1961,1997
SampleCountry,1962,8624.16840735715
SampleCountry,1961,1998
SampleCountry,1962,9351.04426569501
SampleCountry,1961,1999
SampleCountry,1962,9033.93237640697
SampleCountry,1961,2000
SampleCountry,1962,9755.66153983668
SampleCountry,1961,2001
SampleCountry,1962,10335.8421543438
SampleCountry,1961,2002
SampleCountry,1962,10906.5205071392
SampleCountry,1961,2003
SampleCountry,1962,11341.9327072844
SampleCountry,1961,2004
SampleCountry,1962,12021.463208189
SampleCountry,1961,2005
SampleCountry,1962,11535.7742945854
SampleCountry,1961,2006
SampleCountry,1962,11657.3487497259
SampleCountry,1961,2007
SampleCountry,1962,12171.3773760407
SampleCountry,1961,2008
SampleCountry,1962,13036.0075900543
SampleCountry,1961,2009
SampleCountry,1962,14366.2912765172
SampleCountry,1961,2010
SampleCountry,1962,16172.2513541282
SampleCountry,1961,2011
SampleCountry,1962,18203.5151277783
SampleCountry,1961,2012
SampleCountry,1962,18785.4682161899
SampleCountry,1961,2013
SampleCountry,1962,16471.3678310675
SampleCountry,1961,2014
SampleCountry,1962,15216.3098400792
SampleCountry,1961,2015
SampleCountry,1962,14841.9709613705
SampleCountry,1961,2016
SampleCountry,1962,15208.6569723517
SampleCountry,1961,2017
SampleCountry,1962,15050.7122765935
SampleCountry,1961,2018
SampleCountry,1962,15533.4831254394
SampleCountry,1961,2019
SampleCountry,1962,16080.6580495873
SampleCountry,1961,2020
SampleCountry,1962,16557.843174789
SampleCountry,1961,2021
SampleCountry,1962,16924.7894487758
SampleCountry,1961,2022
SampleCountry,1962,18273.4270684912
SampleCountry,1961,2023
SampleCountry,1962,18884.3729680383
SampleCountry,1961,2024
SampleCountry,1962,15360.4544160475
SampleCountry,1961,2025
SampleCountry,1962,17340.3790692554
SampleCountry,1961,2026
SampleCountry,1962,20117.7653310355
SampleCountry,1961,2027
SampleCountry,1962,21787.1017315914
SampleCountry,1961,1964
SampleCountry,1962,1810.7064295701
SampleCountry,1961,1965
SampleCountry,1962,1877.70706376424
SampleCountry,1961,1966
SampleCountry,1962,1854.74615414162
SampleCountry,1961,1967
SampleCountry,1962,1967.21127365791
SampleCountry,1961,1968
SampleCountry,1962,2131.38029982805
SampleCountry,1961,1969
SampleCountry,1962,2281.11030526567
SampleCountry,1961,1970
SampleCountry,1962,2343.9159187567
SampleCountry,1961,1971
SampleCountry,1962,2580.11059164641
SampleCountry,1961,1972
SampleCountry,1962,2724.1306715175
SampleCountry,1961,1973
SampleCountry,1962,2991.47727876684
SampleCountry,1961,1974
SampleCountry,1962,3304.92736975744
SampleCountry,1961,1975
SampleCountry,1962,3495.2282008845
SampleCountry,1961,1976
SampleCountry,1962,3949.46164337606
SampleCountry,1961,1977
SampleCountry,1962,4770.81017208508
SampleCountry,1961,1978
SampleCountry,1962,6482.93848103472
SampleCountry,1961,1979
SampleCountry,1962,7003.84247098582
SampleCountry,1961,1980
SampleCountry,1962,7486.6826042084
SampleCountry,1961,1981
SampleCountry,1962,7775.65846867125
SampleCountry,1961,1982
SampleCountry,1962,8252.73445733837
SampleCountry,1961,1983
SampleCountry,1962,9294.51578251874
SampleCountry,1961,1984
SampleCountry,1962,10208.8036844943
SampleCountry,1961,1985
SampleCountry,1962,11853.6694186454
SampleCountry,1961,1986
SampleCountry,1962,12779.1459164023
SampleCountry,1961,1987
SampleCountry,1962,11515.7445121041
SampleCountry,1961,1988
SampleCountry,1962,12421.8807735017
SampleCountry,1961,1989
SampleCountry,1962,11441.5819707185
SampleCountry,1961,1990
SampleCountry,1962,11392.0043948477
SampleCountry,1961,1991
SampleCountry,1962,11651.3301169821
SampleCountry,1961,1992
SampleCountry,1962,14284.960791833
SampleCountry,1961,1993
SampleCountry,1962,17834.4526910252
SampleCountry,1961,1994
SampleCountry,1962,18249.3014538169
SampleCountry,1961,1995
SampleCountry,1962,18859.9074576986
SampleCountry,1961,1996
SampleCountry,1962,18624.1877335866
SampleCountry,1961,1997
SampleCountry,1962,17699.8764915704
SampleCountry,1961,1998
SampleCountry,1962,18129.6353064456
SampleCountry,1961,1999
SampleCountry,1962,20448.1219685874
SampleCountry,1961,2000
SampleCountry,1962,22021.7839065228
SampleCountry,1961,2001
SampleCountry,1962,23646.6230457327
SampleCountry,1961,2002
SampleCountry,1962,21479.1142020092
SampleCountry,1961,2003
SampleCountry,1962,20712.6697805564
SampleCountry,1961,2004
SampleCountry,1962,21870.4159669594
SampleCountry,1961,2005
SampleCountry,1962,19695.7297379144
SampleCountry,1961,2006
SampleCountry,1962,20301.8431713256
SampleCountry,1961,2007
SampleCountry,1962,23718.1338501868
SampleCountry,1961,2008
SampleCountry,1962,30836.7306824685
SampleCountry,1961,2009
SampleCountry,1962,34479.7679298388
SampleCountry,1961,2010
SampleCountry,1962,36595.7071548423
SampleCountry,1961,2011
SampleCountry,1962,41051.6120652288
SampleCountry,1961,2012
SampleCountry,1962,49701.2817843335
SampleCountry,1961,2013
SampleCountry,1962,42816.5674002829
SampleCountry,1961,2014
SampleCountry,1962,52144.6654705468
SampleCountry,1961,2015
SampleCountry,1962,62605.600458306
SampleCountry,1961,2016
SampleCountry,1962,68072.8732340801
SampleCountry,1961,2017
SampleCountry,1962,68190.7010035651
SampleCountry,1961,2018
SampleCountry,1962,62544.0873773726
SampleCountry,1961,2019
SampleCountry,1962,56739.0265346593
SampleCountry,1961,2020
SampleCountry,1962,49888.0410842736
SampleCountry,1961,2021
SampleCountry,1962,53901.7145392154
SampleCountry,1961,2022
SampleCountry,1962,57196.4220783778
SampleCountry,1961,2023
SampleCountry,1962,54972.7017885437
SampleCountry,1961,2024
SampleCountry,1962,51791.540179984
SampleCountry,1961,2025
SampleCountry,1962,60607.7788605166
SampleCountry,1961,2026
SampleCountry,1962,64997.0136536475
SampleCountry,1961,2027
SampleCountry,1962,64820.9117890026
SampleCountry,1961,1964
SampleCountry,1962,939.914814681174
SampleCountry,1961,1965
SampleCountry,1962,1036.72820436083
SampleCountry,1961,1966
SampleCountry,1962,1093.01419061569
SampleCountry,1961,1967
SampleCountry,1962,1172.55744626178
SampleCountry,1961,1968
SampleCountry,1962,1275.45715281679
SampleCountry,1961,1969
SampleCountry,1962,1381.07725824421
SampleCountry,1961,1970
SampleCountry,1962,1494.04911382106
SampleCountry,1961,1971
SampleCountry,1962,1577.14147705169
SampleCountry,1961,1972
SampleCountry,1962,1685.66211669148
SampleCountry,1961,1973
SampleCountry,1962,1834.0780781796
SampleCountry,1961,1974
SampleCountry,1962,2050.7051537705
SampleCountry,1961,1975
SampleCountry,1962,2371.65247955003
SampleCountry,1961,1976
SampleCountry,1962,2912.59577111524
SampleCountry,1961,1977
SampleCountry,1962,3875.48305618551
SampleCountry,1961,1978
SampleCountry,1962,4612.61920779656
SampleCountry,1961,1979
SampleCountry,1962,5264.91772004051
SampleCountry,1961,1980
SampleCountry,1962,5656.1451383787
SampleCountry,1961,1981
SampleCountry,1962,6783.95142193665
SampleCountry,1961,1982
SampleCountry,1962,8173.32926347245
SampleCountry,1961,1983
SampleCountry,1962,9755.4044562579
SampleCountry,1961,1984
SampleCountry,1962,10826.9718274995
SampleCountry,1961,1985
SampleCountry,1962,9348.48832395232
SampleCountry,1961,1986
SampleCountry,1962,9373.48820626125
SampleCountry,1961,1987
SampleCountry,1962,9500.05070417494
SampleCountry,1961,1988
SampleCountry,1962,8955.84829191534
SampleCountry,1961,1989
SampleCountry,1962,9136.17092559695
SampleCountry,1961,1990
SampleCountry,1962,13031.8281010744
SampleCountry,1961,1991
SampleCountry,1962,16328.5613047296
SampleCountry,1961,1992
SampleCountry,1962,17509.7658683817
SampleCountry,1961,1993
SampleCountry,1962,17400.5226619741
SampleCountry,1961,1994
SampleCountry,1962,21596.068219998
SampleCountry,1961,1995
SampleCountry,1962,22323.1312492943
SampleCountry,1961,1996
SampleCountry,1962,24782.7118767063
SampleCountry,1961,1997
SampleCountry,1962,23987.2037240657
SampleCountry,1961,1998
SampleCountry,1962,25546.2460525087
SampleCountry,1961,1999
SampleCountry,1962,30207.0674314652
SampleCountry,1961,2000
SampleCountry,1962,29645.9451251491
SampleCountry,1961,2001
SampleCountry,1962,26571.7523626508
SampleCountry,1961,2002
SampleCountry,1962,27212.4642905708
SampleCountry,1961,2003
SampleCountry,1962,27078.7081612201
SampleCountry,1961,2004
SampleCountry,1962,24487.2974685956
SampleCountry,1961,2005
SampleCountry,1962,24430.495982841
SampleCountry,1961,2006
SampleCountry,1962,26334.862215032
SampleCountry,1961,2007
SampleCountry,1962,32110.1159661425
SampleCountry,1961,2008
SampleCountry,1962,36614.2506533707
SampleCountry,1961,2009
SampleCountry,1962,38157.37022862
SampleCountry,1961,2010
SampleCountry,1962,40382.2078298575
SampleCountry,1961,2011
SampleCountry,1962,46622.9622913635
SampleCountry,1961,2012
SampleCountry,1962,51581.3982361071
SampleCountry,1961,2013
SampleCountry,1962,47857.4446635266
SampleCountry,1961,2014
SampleCountry,1962,46611.1393420232
SampleCountry,1961,2015
SampleCountry,1962,51116.8953522042
SampleCountry,1961,2016
SampleCountry,1962,48250.4059142637
SampleCountry,1961,2017
SampleCountry,1962,50305.3545774973
SampleCountry,1961,2018
SampleCountry,1962,51314.9722616322
SampleCountry,1961,2019
SampleCountry,1962,43915.228020857
SampleCountry,1961,2020
SampleCountry,1962,45061.4993920192
SampleCountry,1961,2021
SampleCountry,1962,47163.7425775142
SampleCountry,1961,2022
SampleCountry,1962,51194.0749841299
SampleCountry,1961,2023
SampleCountry,1962,49885.9947355204
SampleCountry,1961,2024
SampleCountry,1962,48716.4098900349
SampleCountry,1961,2025
SampleCountry,1962,53648.7190742245
SampleCountry,1961,2026
SampleCountry,1962,52176.6649141178
SampleCountry,1961,2027
SampleCountry,1962,56033.573792065
SampleCountry,1961,1994
SampleCountry,1962,1238.27189274842
SampleCountry,1961,1995
SampleCountry,1962,734.944232805688
SampleCountry,1961,1996
SampleCountry,1962,60.2351205405972
SampleCountry,1961,1997
SampleCountry,1962,209.530954548425
SampleCountry,1961,1998
SampleCountry,1962,157.063549947072
SampleCountry,1961,1999
SampleCountry,1962,314.55801908334
SampleCountry,1961,2000
SampleCountry,1962,409.185543774103
SampleCountry,1961,2001
SampleCountry,1962,505.516204188336
SampleCountry,1961,2002
SampleCountry,1962,561.906807871869
SampleCountry,1961,2003
SampleCountry,1962,573.893528734031
SampleCountry,1961,2004
SampleCountry,1962,655.097249579917
SampleCountry,1961,2005
SampleCountry,1962,703.670998584686
SampleCountry,1961,2006
SampleCountry,1962,763.108895463487
SampleCountry,1961,2007
SampleCountry,1962,883.692580745256
SampleCountry,1961,2008
SampleCountry,1962,1045.0136328106
SampleCountry,1961,2009
SampleCountry,1962,1578.36733030667
SampleCountry,1961,2010
SampleCountry,1962,2472.95725732287
SampleCountry,1961,2011
SampleCountry,1962,3851.33015175141
SampleCountry,1961,2012
SampleCountry,1962,5574.46810432575
SampleCountry,1961,2013
SampleCountry,1962,4950.39949009423
SampleCountry,1961,2014
SampleCountry,1962,5843.5337683582
SampleCountry,1961,2015
SampleCountry,1962,7189.81869211976
SampleCountry,1961,2016
SampleCountry,1962,7495.86527658099
SampleCountry,1961,2017
SampleCountry,1962,7875.34536661549
SampleCountry,1961,2018
SampleCountry,1962,7890.84028062087
SampleCountry,1961,2019
SampleCountry,1962,5500.50364628486
SampleCountry,1961,2020
SampleCountry,1962,3880.6852276838
SampleCountry,1961,2021
SampleCountry,1962,4147.1981423222
SampleCountry,1961,2022
SampleCountry,1962,4739.7943123408
SampleCountry,1961,2023
SampleCountry,1962,4805.75371765917
SampleCountry,1961,2024
SampleCountry,1962,4229.91064904503
SampleCountry,1961,2025
SampleCountry,1962,5408.04535175023
SampleCountry,1961,2026
SampleCountry,1962,7770.594223351
SampleCountry,1961,2027
SampleCountry,1962,7125.90858368611
SampleCountry,1961,1964
SampleCountry,1962,70.9050999609733
SampleCountry,1961,1965
SampleCountry,1962,71.6019298664571
SampleCountry,1961,1966
SampleCountry,1962,73.419597905038
SampleCountry,1961,1967
SampleCountry,1962,78.3711982466082
SampleCountry,1961,1968
SampleCountry,1962,85.3337285829414
SampleCountry,1961,1969
SampleCountry,1962,50.6133039572301
SampleCountry,1961,1970
SampleCountry,1962,51.4128737660108
SampleCountry,1961,1971
SampleCountry,1962,54.0181424731994
SampleCountry,1961,1972
SampleCountry,1962,54.1949782133959
SampleCountry,1961,1973
SampleCountry,1962,55.0588388481978
SampleCountry,1961,1974
SampleCountry,1962,68.7543539111434
SampleCountry,1961,1975
SampleCountry,1962,69.8982816919288
SampleCountry,1961,1976
SampleCountry,1962,68.2321917909931
SampleCountry,1961,1977
SampleCountry,1962,84.2581065778058
SampleCountry,1961,1978
SampleCountry,1962,93.2240048340913
SampleCountry,1961,1979
SampleCountry,1962,110.884827490053
SampleCountry,1961,1980
SampleCountry,1962,115.492131774523
SampleCountry,1961,1981
SampleCountry,1962,137.448044387076
SampleCountry,1961,1982
SampleCountry,1962,148.823232512919
SampleCountry,1961,1983
SampleCountry,1962,186.152273604962
SampleCountry,1961,1984
SampleCountry,1962,209.805736668168
SampleCountry,1961,1985
SampleCountry,1962,212.23033189707
SampleCountry,1961,1986
SampleCountry,1962,216.43619143507
SampleCountry,1961,1987
SampleCountry,1962,225.209524508283
SampleCountry,1961,1988
SampleCountry,1962,200.375711827241
SampleCountry,1961,1989
SampleCountry,1962,228.440542564696
SampleCountry,1961,1990
SampleCountry,1962,234.281244809988
SampleCountry,1961,1991
SampleCountry,1962,215.608311467483
SampleCountry,1961,1992
SampleCountry,1962,201.740400815807
SampleCountry,1961,1993
SampleCountry,1962,203.578944192449
SampleCountry,1961,1994
SampleCountry,1962,202.629446176297
SampleCountry,1961,1995
SampleCountry,1962,204.668258398817
SampleCountry,1961,1996
SampleCountry,1962,184.868970456447
SampleCountry,1961,1997
SampleCountry,1962,165.344120319403
SampleCountry,1961,1998
SampleCountry,1962,161.892584261635
SampleCountry,1961,1999
SampleCountry,1962,164.915311679326
SampleCountry,1961,2000
SampleCountry,1962,143.156741187159
SampleCountry,1961,2001
SampleCountry,1962,160.278342046962
SampleCountry,1961,2002
SampleCountry,1962,144.456948255536
SampleCountry,1961,2003
SampleCountry,1962,127.51419578119
SampleCountry,1961,2004
SampleCountry,1962,134.537861752389
SampleCountry,1961,2005
SampleCountry,1962,132.159554541932
SampleCountry,1961,2006
SampleCountry,1962,120.952308575468
SampleCountry,1961,2007
SampleCountry,1962,111.406682804391
SampleCountry,1961,2008
SampleCountry,1962,125.194965184533
SampleCountry,1961,2009
SampleCountry,1962,147.234619294225
SampleCountry,1961,2010
SampleCountry,1962,161.892755640319
SampleCountry,1961,2011
SampleCountry,1962,166.162744906755
SampleCountry,1961,2012
SampleCountry,1962,189.502074570768
SampleCountry,1961,2013
SampleCountry,1962,199.097633037708
SampleCountry,1961,2014
SampleCountry,1962,216.727705301976
SampleCountry,1961,2015
SampleCountry,1962,230.070577369084
SampleCountry,1961,2016
SampleCountry,1962,231.688496393569
SampleCountry,1961,2017
SampleCountry,1962,234.843045388828
SampleCountry,1961,2018
SampleCountry,1962,250.540481111877
SampleCountry,1961,2019
SampleCountry,1962,280.966831311923
SampleCountry,1961,2020
SampleCountry,1962,235.286205393908
SampleCountry,1961,2021
SampleCountry,1962,236.694472592753
SampleCountry,1961,2022
SampleCountry,1962,224.89939239264
SampleCountry,1961,2023
SampleCountry,1962,210.236494521532
SampleCountry,1961,2024
SampleCountry,1962,210.008139902508
SampleCountry,1961,2025
SampleCountry,1962,214.091455416133
SampleCountry,1961,2026
SampleCountry,1962,250.634225368744
SampleCountry,1961,2027
SampleCountry,1962,193.007145564804
SampleCountry,1961,1964
SampleCountry,1962,1290.28607216192
SampleCountry,1961,1965
SampleCountry,1962,1367.78885228138
SampleCountry,1961,1966
SampleCountry,1962,1457.26516998378
SampleCountry,1961,1967
SampleCountry,1962,1555.02293182578
SampleCountry,1961,1968
SampleCountry,1962,1724.01894179056
SampleCountry,1961,1969
SampleCountry,1962,1859.50998671639
SampleCountry,1961,1970
SampleCountry,1962,1983.13119821777
SampleCountry,1961,1971
SampleCountry,1962,2113.82194132888
SampleCountry,1961,1972
SampleCountry,1962,2251.31575906782
SampleCountry,1961,1973
SampleCountry,1962,2490.1071730838
SampleCountry,1961,1974
SampleCountry,1962,2765.89099664794
SampleCountry,1961,1975
SampleCountry,1962,3082.92798879126
SampleCountry,1961,1976
SampleCountry,1962,3831.63189999433
SampleCountry,1961,1977
SampleCountry,1962,4900.96220075866
SampleCountry,1961,1978
SampleCountry,1962,5733.79813933878
SampleCountry,1961,1979
SampleCountry,1962,6701.37736052433
SampleCountry,1961,1980
SampleCountry,1962,7243.04734119583
SampleCountry,1961,1981
SampleCountry,1962,8426.94695947372
SampleCountry,1961,1982
SampleCountry,1962,10289.7684173296
SampleCountry,1961,1983
SampleCountry,1962,11810.6158754725
SampleCountry,1961,1984
SampleCountry,1962,12864.0025661396
SampleCountry,1961,1985
SampleCountry,1962,10622.8024830789
SampleCountry,1961,1986
SampleCountry,1962,9343.86109959618
SampleCountry,1961,1987
SampleCountry,1962,8846.23429846974
SampleCountry,1961,1988
SampleCountry,1962,8457.26880316374
SampleCountry,1961,1989
SampleCountry,1962,8750.81851250536
SampleCountry,1961,1990
SampleCountry,1962,12170.0406962702
SampleCountry,1961,1991
SampleCountry,1962,15135.8523116968
SampleCountry,1961,1992
SampleCountry,1962,16391.093827791
SampleCountry,1961,1993
SampleCountry,1962,16525.0617432848
SampleCountry,1961,1994
SampleCountry,1962,20600.3752789827
SampleCountry,1961,1995
SampleCountry,1962,21041.6606519648
SampleCountry,1961,1996
SampleCountry,1962,23372.619171015
SampleCountry,1961,1997
SampleCountry,1962,22283.9360213551
SampleCountry,1961,1998
SampleCountry,1962,24208.5547931447
SampleCountry,1961,1999
SampleCountry,1962,28413.8264387368
SampleCountry,1961,2000
SampleCountry,1962,27489.5551770488
SampleCountry,1961,2001
SampleCountry,1962,24820.9380503896
